Time,subjectID,TrialID,FittsLaw-Id,ButtonName,Target-X,Target-Y,Input-Method,GazeCoordinates-X,GazeCoordinates-Y,Previous-Target-X,Pervious-Target-Y,Cursor
23.40841,18,2,2.6,Panel-1-Target-1,0.5403748,1.646729,Eye-Gaze,0.5696554,1.635084,0,0,No
28.93517,18,2,2.6,Panel-1-Target-2,-0.3537903,1.814087,Eye-Gaze,-0.3629203,1.839023,0.5403748,1.646729,No
30.12237,18,2,2.6,Panel-1-Target-3,0.4385071,1.3349,Eye-Gaze,0.4444436,1.345248,-0.3537903,1.814087,No
32.82928,18,2,2.6,Panel-1-Target-4,-0.1441956,2.068604,Eye-Gaze,-0.1478099,2.013711,0.4385071,1.3349,No
34.06353,18,2,2.6,Panel-1-Target-5,0.1668396,1.165222,Eye-Gaze,0.1604587,1.160615,-0.1441956,2.068604,No
35.36345,18,2,2.6,Panel-1-Target-6,0.1616821,2.123627,Eye-Gaze,0.1646612,2.132729,0.1668396,1.165222,No
45.45518,18,2,2.6,Panel-1-Target-7,-0.146637,1.217957,Eye-Gaze,-0.1372413,1.218526,0.1616821,2.123627,No
46.6387,18,2,2.6,Panel-1-Target-8,0.4370117,1.960846,Eye-Gaze,0.4310152,1.992784,-0.146637,1.217957,No
49.31698,18,2,2.6,Panel-1-Target-9,-0.3453064,1.481628,Eye-Gaze,-0.3198232,1.485394,0.4370117,1.960846,No
52.3298,18,2,2.6,Panel-1-Target-1,0.5403748,1.646729,Eye-Gaze,0.546102,1.641208,-0.3453064,1.481628,No
52.36324,18,2,3.2,Panel-6-Target-1,0.602478,1.650604,Eye-Gaze,0.5451154,1.637978,0.5403748,1.646729,No
53.89658,18,2,3.2,Panel-6-Target-2,-0.4316406,1.859253,Eye-Gaze,-0.4324386,1.860975,0.602478,1.650604,No
56.97833,18,2,3.2,Panel-6-Target-3,0.4736328,1.270477,Eye-Gaze,0.4289538,1.27733,-0.4316406,1.859253,No
58.76213,18,2,3.2,Panel-6-Target-4,-0.1978149,2.165802,Eye-Gaze,-0.2030035,2.146311,0.4736328,1.270477,No
59.81423,18,2,3.2,Panel-6-Target-5,0.1601868,1.072357,Eye-Gaze,0.1579266,1.084051,-0.1978149,2.165802,No
61.34353,18,2,3.2,Panel-6-Target-6,0.1616821,2.237335,Eye-Gaze,0.1705289,2.299188,0.1601868,1.072357,No
66.1201,18,2,3.2,Panel-6-Target-7,-0.1954041,1.140472,Eye-Gaze,-0.1757094,1.145653,0.1616821,2.237335,No
67.77042,18,2,3.2,Panel-6-Target-8,0.4815063,2.037872,Eye-Gaze,0.490353,2.020552,-0.1954041,1.140472,No
69.03769,18,2,3.2,Panel-6-Target-9,-0.4361572,1.455048,Eye-Gaze,-0.4393325,1.450027,0.4815063,2.037872,No
70.6203,18,2,3.2,Panel-6-Target-1,0.602478,1.650604,Eye-Gaze,0.5969529,1.683653,-0.4361572,1.455048,No
70.65401,18,2,1.8,Panel-3-Target-1,0.4237671,1.651306,Eye-Gaze,0.5969529,1.683653,0.602478,1.650604,No
71.97478,18,2,1.8,Panel-3-Target-2,-0.2926025,1.798035,Eye-Gaze,-0.3049689,1.7876,0.4237671,1.651306,No
73.07629,18,2,1.8,Panel-3-Target-3,0.3410034,1.37616,Eye-Gaze,0.3560795,1.386776,-0.2926025,1.798035,No
75.27134,18,2,1.8,Panel-3-Target-4,-0.1308899,2.018158,Eye-Gaze,-0.1311385,1.992152,0.3410034,1.37616,No
76.92244,18,2,1.8,Panel-3-Target-5,0.1241455,1.234009,Eye-Gaze,0.1578658,1.234918,-0.1308899,2.018158,No
79.99494,18,2,1.8,Panel-3-Target-6,0.1138306,2.07547,Eye-Gaze,0.0841699,1.963894,0.1241455,1.234009,No
80.81004,18,2,1.8,Panel-3-Target-7,-0.1411743,1.291321,Eye-Gaze,-0.142961,1.282473,0.1138306,2.07547,No
82.95399,18,2,1.8,Panel-3-Target-8,0.3440247,1.926453,Eye-Gaze,0.3295132,1.92227,-0.1411743,1.291321,No
84.29691,18,2,1.8,Panel-3-Target-9,-0.2974548,1.511444,Eye-Gaze,-0.2710975,1.47236,0.3440247,1.926453,No
87.41959,18,2,1.8,Panel-3-Target-1,0.4237671,1.651306,Eye-Gaze,0.3651275,1.693991,-0.2974548,1.511444,No
87.45165,18,2,1.4,Panel-8-Target-1,0.3586731,1.633179,Eye-Gaze,0.3662833,1.688685,0.4237671,1.651306,No
91.47787,18,2,1.4,Panel-8-Target-2,-0.2387085,1.770538,Eye-Gaze,-0.1995346,1.728271,0.3586731,1.633179,No
94.67484,18,2,1.4,Panel-8-Target-3,0.2810364,1.403687,Eye-Gaze,0.2756207,1.418641,-0.2387085,1.770538,No
97.02559,18,2,1.4,Panel-8-Target-4,-0.1048279,1.970001,Eye-Gaze,-0.0972511,1.952725,0.2810364,1.403687,No
98.22534,18,2,1.4,Panel-8-Target-5,0.09292603,1.270691,Eye-Gaze,0.103764,1.287636,-0.1048279,1.970001,No
99.72623,18,2,1.4,Panel-8-Target-6,0.1011047,2.025024,Eye-Gaze,0.1047134,1.940881,0.09292603,1.270691,No
102.5732,18,2,1.4,Panel-8-Target-7,-0.1011963,1.305084,Eye-Gaze,-0.1391912,1.316939,0.1011047,2.025024,No
103.0449,18,2,1.4,Panel-8-Target-8,0.285553,1.901215,Eye-Gaze,-0.1531099,1.285241,-0.1011963,1.305084,No
104.6601,18,2,1.4,Panel-8-Target-9,-0.2272034,1.504578,Eye-Gaze,-0.2485421,1.538099,0.285553,1.901215,No
109.9291,18,2,1.4,Panel-8-Target-1,0.3586731,1.633179,Eye-Gaze,0.317123,1.637623,-0.2272034,1.504578,No
109.9624,18,2,1.2,Panel-5-Target-1,0.3756104,1.577484,Eye-Gaze,0.3064526,1.64828,0.3586731,1.633179,No
111.2948,18,2,1.2,Panel-5-Target-2,-0.2362671,1.719391,Eye-Gaze,-0.2206096,1.775714,0.3756104,1.577484,No
115.9321,18,2,1.2,Panel-5-Target-3,0.3034363,1.3349,Eye-Gaze,0.1624735,1.326778,-0.2362671,1.719391,No
121.3134,18,2,1.2,Panel-5-Target-4,-0.08847046,1.918884,Eye-Gaze,-0.0872557,1.782446,0.3034363,1.3349,No
122.2774,18,2,1.2,Panel-5-Target-5,0.1159668,1.213837,Eye-Gaze,0.1277049,1.235514,-0.08847046,1.918884,No
123.7441,18,2,1.2,Panel-5-Target-6,0.1213989,1.974823,Eye-Gaze,0.08802009,1.894849,0.1159668,1.213837,No
125.6608,18,2,1.2,Panel-5-Target-7,-0.08242798,1.264496,Eye-Gaze,-0.1414238,1.324608,0.1213989,1.974823,No
132.866,18,2,1.2,Panel-5-Target-8,0.3140259,1.831757,Eye-Gaze,0.2932244,1.906921,-0.08242798,1.264496,No
134.5154,18,2,1.2,Panel-5-Target-9,-0.2323303,1.448608,Eye-Gaze,-0.2397172,1.553991,0.3140259,1.831757,No
136.0146,18,2,1.2,Panel-5-Target-1,0.3756104,1.577484,Eye-Gaze,0.2065373,1.601493,-0.2323303,1.448608,No
137.731,18,2,2.5,Panel-7-Target-1,0.582489,1.626312,Eye-Gaze,0.5672664,1.641946,0.3756104,1.577484,No
139.6533,18,2,2.5,Panel-7-Target-2,-0.4428406,1.828094,Eye-Gaze,-0.4435116,1.865265,0.582489,1.626312,No
140.9712,18,2,2.5,Panel-7-Target-3,0.460022,1.250519,Eye-Gaze,0.4559871,1.268628,-0.4428406,1.828094,No
145.3289,18,2,2.5,Panel-7-Target-4,-0.213562,2.143341,Eye-Gaze,-0.2644203,2.17848,0.460022,1.250519,No
147.4296,18,2,2.5,Panel-7-Target-5,0.1513977,1.045776,Eye-Gaze,0.1023517,1.125164,-0.213562,2.143341,No
150.1167,18,2,2.5,Panel-7-Target-6,0.1462402,2.208221,Eye-Gaze,0.1301575,2.184005,0.1513977,1.045776,No
157.7757,18,2,2.5,Panel-7-Target-7,-0.2087097,1.114105,Eye-Gaze,-0.2148085,1.101852,0.1462402,2.208221,No
159.1255,18,2,2.5,Panel-7-Target-8,0.4575806,2.003265,Eye-Gaze,0.4511693,2.023882,-0.2087097,1.114105,No
162.5748,18,2,2.5,Panel-7-Target-9,-0.4428406,1.423859,Eye-Gaze,-0.4473511,1.454172,0.4575806,2.003265,No
163.7776,18,2,2.5,Panel-7-Target-1,0.582489,1.626312,Eye-Gaze,0.5204976,1.605606,-0.4428406,1.423859,No
170.2247,18,2,3.8,Panel-2-Target-1,0.6600037,1.646729,Eye-Gaze,0.6826066,1.65176,0.582489,1.626312,No
176.3994,18,2,3.8,Panel-2-Target-2,-0.4997864,1.86911,Eye-Gaze,-0.4705246,1.898039,0.6600037,1.646729,No
180.2694,18,2,3.8,Panel-2-Target-3,0.5172729,1.229431,Eye-Gaze,0.5424955,1.224769,-0.4997864,1.86911,No
181.9342,18,2,3.8,Panel-2-Target-4,-0.2371826,2.213043,Eye-Gaze,-0.242312,2.227724,0.5172729,1.229431,No
183.1166,18,2,3.8,Panel-2-Target-5,0.1668396,1.009308,Eye-Gaze,-0.2298554,2.227295,-0.2371826,2.213043,No
184.8847,18,2,3.8,Panel-2-Target-6,0.1616821,2.28183,Eye-Gaze,0.1587625,2.284949,0.1668396,1.009308,No
186.4115,18,2,3.8,Panel-2-Target-7,-0.2390137,1.084961,Eye-Gaze,-0.2425562,1.052547,0.1616821,2.28183,No
189.1122,18,2,3.8,Panel-2-Target-8,0.5248413,2.061707,Eye-Gaze,0.5401669,2.096354,-0.2390137,1.084961,No
193.9117,18,2,3.8,Panel-2-Target-9,-0.5009766,1.428894,Eye-Gaze,-0.4996038,1.426616,0.5248413,2.061707,No
195.8999,18,2,3.8,Panel-2-Target-1,0.6600037,1.646729,Eye-Gaze,0.6920978,1.648605,-0.5009766,1.428894,No
198.7732,18,2,3.1,Panel-9-Target-1,0.5222168,1.648773,Eye-Gaze,0.555301,1.656428,0.6600037,1.646729,No
206.6754,18,2,3.1,Panel-9-Target-2,-0.3783264,1.82901,Eye-Gaze,-0.3730886,1.849916,0.5222168,1.648773,No
208.8257,18,2,3.1,Panel-9-Target-3,0.4161072,1.294525,Eye-Gaze,0.4212314,1.294755,-0.3783264,1.82901,No
210.7258,18,2,3.1,Panel-9-Target-4,-0.1756897,2.111481,Eye-Gaze,-0.1794787,2.107241,0.4161072,1.294525,No
212.976,18,2,3.1,Panel-9-Target-5,0.1359558,1.112274,Eye-Gaze,0.1665762,1.077524,-0.1756897,2.111481,No
214.7637,18,2,3.1,Panel-9-Target-6,0.1377563,2.173828,Eye-Gaze,0.1352042,2.183206,0.1359558,1.112274,No
226.5143,18,2,3.1,Panel-9-Target-7,-0.1720581,1.168884,Eye-Gaze,-0.1515978,1.208898,0.1377563,2.173828,No
228.724,18,2,3.1,Panel-9-Target-8,0.4212341,1.991791,Eye-Gaze,0.4076317,2.01686,-0.1720581,1.168884,No
228.8744,18,2,3.1,Panel-9-Target-8,0.4212341,1.991791,Eye-Gaze,0.435146,2.022421,0.4212341,1.991791,No
231.7101,18,2,3.1,Panel-9-Target-9,-0.3777161,1.466034,Eye-Gaze,-0.3724162,1.491012,0.4212341,1.991791,No
233.223,18,2,3.1,Panel-9-Target-1,0.5222168,1.648773,Eye-Gaze,0.5722842,1.673491,-0.3777161,1.466034,No
19.13972,18,1,2.6,Panel-1-Target-1,0.5403748,1.646729,Head-Gaze,0.522571,1.61653,0,0,Yes
32.65004,18,1,2.6,Panel-1-Target-2,-0.3537903,1.814087,Head-Gaze,-0.3368507,1.751636,0.5403748,1.646729,Yes
34.74738,18,1,2.6,Panel-1-Target-3,0.4385071,1.3349,Head-Gaze,0.4615358,1.263566,-0.3537903,1.814087,Yes
38.04776,18,1,2.6,Panel-1-Target-4,-0.1441956,2.068604,Head-Gaze,-0.1293195,2.01649,0.4385071,1.3349,Yes
39.69789,18,1,2.6,Panel-1-Target-5,0.1668396,1.165222,Head-Gaze,0.1352849,1.087431,-0.1441956,2.068604,Yes
42.74746,18,1,2.6,Panel-1-Target-6,0.1616821,2.123627,Head-Gaze,0.1734764,2.084797,0.1668396,1.165222,Yes
47.79715,18,1,2.6,Panel-1-Target-7,-0.146637,1.217957,Head-Gaze,-0.1677707,1.200153,0.1616821,2.123627,Yes
49.59709,18,1,2.6,Panel-1-Target-8,0.4370117,1.960846,Head-Gaze,0.4049808,1.881393,-0.146637,1.217957,Yes
53.93828,18,1,2.6,Panel-1-Target-9,-0.3453064,1.481628,Head-Gaze,-0.3195268,1.412365,0.4370117,1.960846,Yes
55.74804,18,1,2.6,Panel-1-Target-1,0.5403748,1.646729,Head-Gaze,0.4682256,1.621646,-0.3453064,1.481628,Yes
55.78276,18,1,3.1,Panel-9-Target-1,0.5222168,1.648773,Head-Gaze,0.4682256,1.621646,0.5403748,1.646729,Yes
58.29303,18,1,3.1,Panel-9-Target-2,-0.3783264,1.82901,Head-Gaze,-0.3338626,1.839929,0.5222168,1.648773,Yes
60.10184,18,1,3.1,Panel-9-Target-3,0.4161072,1.294525,Head-Gaze,0.4476327,1.245407,-0.3783264,1.82901,Yes
62.65335,18,1,3.1,Panel-9-Target-4,-0.1756897,2.111481,Head-Gaze,-0.1776481,2.086216,0.4161072,1.294525,Yes
64.17136,18,1,3.1,Panel-9-Target-5,0.1359558,1.112274,Head-Gaze,0.1384564,1.128902,-0.1756897,2.111481,Yes
65.55483,18,1,3.1,Panel-9-Target-6,0.1377563,2.173828,Head-Gaze,0.1261502,2.184933,0.1359558,1.112274,Yes
71.94951,18,1,3.1,Panel-9-Target-7,-0.1720581,1.168884,Head-Gaze,-0.1532261,1.159077,0.1377563,2.173828,Yes
80.05193,18,1,3.1,Panel-9-Target-8,0.4212341,1.991791,Head-Gaze,0.4014557,1.981156,-0.1720581,1.168884,Yes
84.55122,18,1,3.1,Panel-9-Target-9,-0.3777161,1.466034,Head-Gaze,-0.3369007,1.443444,0.4212341,1.991791,Yes
87.10776,18,1,3.1,Panel-9-Target-1,0.5222168,1.648773,Head-Gaze,0.4879171,1.657322,-0.3777161,1.466034,Yes
87.14158,18,1,2.5,Panel-7-Target-1,0.582489,1.626312,Head-Gaze,0.5135263,1.631683,0.5222168,1.648773,Yes
87.87355,18,1,2.5,Panel-7-Target-2,-0.4428406,1.828094,Head-Gaze,0.5231402,1.700961,0.582489,1.626312,Yes
88.07443,18,1,2.5,Panel-7-Target-2,-0.4428406,1.828094,Head-Gaze,0.5231402,1.700961,-0.4428406,1.828094,Yes
92.1911,18,1,2.5,Panel-7-Target-3,0.460022,1.250519,Head-Gaze,0.4463838,1.275822,-0.4428406,1.828094,Yes
96.12484,18,1,2.5,Panel-7-Target-4,-0.213562,2.143341,Head-Gaze,-0.1475434,2.053279,0.460022,1.250519,Yes
98.50065,18,1,2.5,Panel-7-Target-5,0.1513977,1.045776,Head-Gaze,0.1589904,1.146808,-0.213562,2.143341,Yes
100.2189,18,1,2.5,Panel-7-Target-6,0.1462402,2.208221,Head-Gaze,0.1576425,2.166015,0.1513977,1.045776,Yes
102.5519,18,1,2.5,Panel-7-Target-7,-0.2087097,1.114105,Head-Gaze,-0.1735879,1.149435,0.1462402,2.208221,Yes
104.2587,18,1,2.5,Panel-7-Target-8,0.4575806,2.003265,Head-Gaze,0.4065001,2.038044,-0.2087097,1.114105,Yes
105.4035,18,1,2.5,Panel-7-Target-9,-0.4428406,1.423859,Head-Gaze,-0.3695233,1.445022,0.4575806,2.003265,Yes
107.0527,18,1,2.5,Panel-7-Target-1,0.582489,1.626312,Head-Gaze,0.5345299,1.651854,-0.4428406,1.423859,Yes
107.0861,18,1,1.2,Panel-5-Target-1,0.3756104,1.577484,Head-Gaze,0.5129326,1.662518,0.582489,1.626312,Yes
108.3981,18,1,1.2,Panel-5-Target-2,-0.2362671,1.719391,Head-Gaze,-0.1406701,1.692721,0.3756104,1.577484,Yes
109.5872,18,1,1.2,Panel-5-Target-3,0.3034363,1.3349,Head-Gaze,0.2527231,1.530622,-0.2362671,1.719391,Yes
110.649,18,1,1.2,Panel-5-Target-4,-0.08847046,1.918884,Head-Gaze,-0.02581084,1.883009,0.3034363,1.3349,Yes
111.5997,18,1,1.2,Panel-5-Target-5,0.1159668,1.213837,Head-Gaze,0.1562338,1.231935,-0.08847046,1.918884,Yes
113.0979,18,1,1.2,Panel-5-Target-6,0.1213989,1.974823,Head-Gaze,0.1657735,1.809398,0.1159668,1.213837,Yes
114.2806,18,1,1.2,Panel-5-Target-7,-0.08242798,1.264496,Head-Gaze,-0.0611591,1.497311,0.1213989,1.974823,Yes
115.2977,18,1,1.2,Panel-5-Target-8,0.3140259,1.831757,Head-Gaze,0.2997932,1.775867,-0.08242798,1.264496,Yes
116.6369,18,1,1.2,Panel-5-Target-9,-0.2323303,1.448608,Head-Gaze,-0.1153201,1.450158,0.3140259,1.831757,Yes
117.7005,18,1,1.2,Panel-5-Target-1,0.3756104,1.577484,Head-Gaze,0.3262001,1.612128,-0.2323303,1.448608,Yes
117.7333,18,1,1.4,Panel-8-Target-1,0.3586731,1.633179,Head-Gaze,0.3190876,1.602437,0.3756104,1.577484,Yes
118.901,18,1,1.4,Panel-8-Target-2,-0.2387085,1.770538,Head-Gaze,-0.1905086,1.731208,0.3586731,1.633179,Yes
120.5504,18,1,1.4,Panel-8-Target-3,0.2810364,1.403687,Head-Gaze,0.1889038,1.528295,-0.2387085,1.770538,Yes
122.3669,18,1,1.4,Panel-8-Target-4,-0.1048279,1.970001,Head-Gaze,-0.04307322,1.91447,0.2810364,1.403687,Yes
123.7009,18,1,1.4,Panel-8-Target-5,0.09292603,1.270691,Head-Gaze,0.1049746,1.460414,-0.1048279,1.970001,Yes
129.5474,18,1,1.4,Panel-8-Target-6,0.1011047,2.025024,Head-Gaze,0.1115587,1.928877,0.09292603,1.270691,Yes
131.1995,18,1,1.4,Panel-8-Target-7,-0.1011963,1.305084,Head-Gaze,-0.02099469,1.373884,0.1011047,2.025024,Yes
133.7514,18,1,1.4,Panel-8-Target-8,0.285553,1.901215,Head-Gaze,0.3061537,1.75675,-0.1011963,1.305084,Yes
135.4072,18,1,1.4,Panel-8-Target-9,-0.2272034,1.504578,Head-Gaze,-0.04357523,1.518229,0.285553,1.901215,Yes
136.7566,18,1,1.4,Panel-8-Target-1,0.3586731,1.633179,Head-Gaze,0.1875091,1.623809,-0.2272034,1.504578,Yes
138.3899,18,1,3.2,Panel-6-Target-1,0.602478,1.650604,Head-Gaze,0.5433187,1.63403,0.3586731,1.633179,Yes
140.3723,18,1,3.2,Panel-6-Target-2,-0.4316406,1.859253,Head-Gaze,-0.425488,1.836289,0.602478,1.650604,Yes
142.3044,18,1,3.2,Panel-6-Target-3,0.4736328,1.270477,Head-Gaze,0.4184299,1.293904,-0.4316406,1.859253,Yes
144.456,18,1,3.2,Panel-6-Target-4,-0.1978149,2.165802,Head-Gaze,-0.194094,2.136487,0.4736328,1.270477,Yes
146.4994,18,1,3.2,Panel-6-Target-5,0.1601868,1.072357,Head-Gaze,0.2009516,1.05674,-0.1978149,2.165802,Yes
150.7044,18,1,3.2,Panel-6-Target-6,0.1616821,2.237335,Head-Gaze,0.1537939,2.185699,0.1601868,1.072357,Yes
154.3195,18,1,3.2,Panel-6-Target-7,-0.1954041,1.140472,Head-Gaze,-0.2236222,1.172418,0.1616821,2.237335,Yes
156.2401,18,1,3.2,Panel-6-Target-8,0.4815063,2.037872,Head-Gaze,0.4564309,1.996468,-0.1954041,1.140472,Yes
163.901,18,1,3.2,Panel-6-Target-9,-0.4361572,1.455048,Head-Gaze,-0.3874479,1.463263,0.4815063,2.037872,Yes
166.2991,18,1,3.2,Panel-6-Target-1,0.602478,1.650604,Head-Gaze,0.5888853,1.672207,-0.4361572,1.455048,Yes
166.3329,18,1,3.8,Panel-2-Target-1,0.6600037,1.646729,Head-Gaze,0.5888853,1.672207,0.602478,1.650604,Yes
170.8488,18,1,3.8,Panel-2-Target-2,-0.4997864,1.86911,Head-Gaze,-0.5067245,1.851971,0.6600037,1.646729,Yes
174.6898,18,1,3.8,Panel-2-Target-3,0.5172729,1.229431,Head-Gaze,0.4869958,1.223503,-0.4997864,1.86911,Yes
176.8064,18,1,3.8,Panel-2-Target-4,-0.2371826,2.213043,Head-Gaze,-0.2103967,2.180163,0.5172729,1.229431,Yes
178.9535,18,1,3.8,Panel-2-Target-5,0.1668396,1.009308,Head-Gaze,0.1643109,1.039397,-0.2371826,2.213043,Yes
181.5261,18,1,3.8,Panel-2-Target-6,0.1616821,2.28183,Head-Gaze,0.1553037,2.237309,0.1668396,1.009308,Yes
184.5929,18,1,3.8,Panel-2-Target-7,-0.2390137,1.084961,Head-Gaze,-0.2553023,1.107405,0.1616821,2.28183,Yes
187.3134,18,1,3.8,Panel-2-Target-8,0.5248413,2.061707,Head-Gaze,0.5012498,2.028703,-0.2390137,1.084961,Yes
188.1302,18,1,3.8,Panel-2-Target-9,-0.5009766,1.428894,Head-Gaze,0.5012498,2.028703,0.5248413,2.061707,Yes
191.9549,18,1,3.8,Panel-2-Target-1,0.6600037,1.646729,Head-Gaze,0.6494561,1.629309,-0.5009766,1.428894,Yes
192.0544,18,1,1.8,Panel-3-Target-1,0.4237671,1.651306,Head-Gaze,0.6494561,1.629309,0.6600037,1.646729,Yes
192.1043,18,1,1.8,Panel-3-Target-1,0.4237671,1.651306,Head-Gaze,0.6494561,1.629309,0.4237671,1.651306,Yes
18.69546,18,2,2.6,Panel-1-Target-1,0.5403748,1.646729,Head-Gaze,0.5780423,1.698172,0,0,Yes
22.99364,18,2,2.6,Panel-1-Target-2,-0.3537903,1.814087,Head-Gaze,-0.4051981,1.798846,0.5403748,1.646729,Yes
27.74666,18,2,2.6,Panel-1-Target-3,0.4385071,1.3349,Head-Gaze,0.3945862,1.402199,-0.3537903,1.814087,Yes
32.04451,18,2,2.6,Panel-1-Target-4,-0.1441956,2.068604,Head-Gaze,-0.1382621,1.998154,0.4385071,1.3349,Yes
40.96231,18,2,2.6,Panel-1-Target-5,0.1668396,1.165222,Head-Gaze,0.129372,1.191879,-0.1441956,2.068604,Yes
43.17577,18,2,2.6,Panel-1-Target-6,0.1616821,2.123627,Head-Gaze,0.1270912,2.071756,0.1668396,1.165222,Yes
44.9921,18,2,2.6,Panel-1-Target-7,-0.146637,1.217957,Head-Gaze,-0.1527089,1.194072,0.1616821,2.123627,Yes
47.26949,18,2,2.6,Panel-1-Target-8,0.4370117,1.960846,Head-Gaze,0.3566522,1.937455,-0.146637,1.217957,Yes
48.53661,18,2,2.6,Panel-1-Target-9,-0.3453064,1.481628,Head-Gaze,-0.3486491,1.451946,0.4370117,1.960846,Yes
53.65289,18,2,2.6,Panel-1-Target-1,0.5403748,1.646729,Head-Gaze,0.4845748,1.63595,-0.3453064,1.481628,Yes
54.25329,18,2,3.8,Panel-2-Target-1,0.6600037,1.646729,Head-Gaze,0.6666151,1.613887,0.5403748,1.646729,Yes
56.82451,18,2,3.8,Panel-2-Target-2,-0.4997864,1.86911,Head-Gaze,-0.4667456,1.897325,0.6600037,1.646729,Yes
60.99286,18,2,3.8,Panel-2-Target-3,0.5172729,1.229431,Head-Gaze,0.5015095,1.270777,-0.4997864,1.86911,Yes
74.94406,18,2,3.8,Panel-2-Target-4,-0.2371826,2.213043,Head-Gaze,-0.2145481,2.221952,0.5172729,1.229431,Yes
82.59549,18,2,3.8,Panel-2-Target-5,0.1668396,1.009308,Head-Gaze,0.1562847,1.020898,-0.2371826,2.213043,Yes
85.47142,18,2,3.8,Panel-2-Target-6,0.1616821,2.28183,Head-Gaze,0.1513595,2.251739,0.1668396,1.009308,Yes
85.52103,18,2,3.8,Panel-2-Target-6,0.1616821,2.28183,Head-Gaze,0.1513595,2.251739,0.1616821,2.28183,Yes
85.58758,18,2,3.8,Panel-2-Target-6,0.1616821,2.28183,Head-Gaze,0.1513595,2.251739,0.1616821,2.28183,Yes
87.68809,18,2,3.8,Panel-2-Target-7,-0.2390137,1.084961,Head-Gaze,-0.2381047,1.103431,0.1616821,2.28183,Yes
92.37981,18,2,3.8,Panel-2-Target-8,0.5248413,2.061707,Head-Gaze,0.5231941,2.09609,-0.2390137,1.084961,Yes
97.95081,18,2,3.8,Panel-2-Target-9,-0.5009766,1.428894,Head-Gaze,-0.4899634,1.458598,0.5248413,2.061707,Yes
101.049,18,2,3.8,Panel-2-Target-1,0.6600037,1.646729,Head-Gaze,0.6856881,1.68131,-0.5009766,1.428894,Yes
101.082,18,2,2.5,Panel-7-Target-1,0.582489,1.626312,Head-Gaze,0.6856881,1.68131,0.6600037,1.646729,Yes
105.5276,18,2,2.5,Panel-7-Target-2,-0.4428406,1.828094,Head-Gaze,-0.4786738,1.824892,0.582489,1.626312,Yes
108.2419,18,2,2.5,Panel-7-Target-3,0.460022,1.250519,Head-Gaze,0.4381269,1.294019,-0.4428406,1.828094,Yes
112.1439,18,2,2.5,Panel-7-Target-4,-0.213562,2.143341,Head-Gaze,-0.2139459,2.097421,0.460022,1.250519,Yes
113.8108,18,2,2.5,Panel-7-Target-5,0.1513977,1.045776,Head-Gaze,0.1281373,1.06816,-0.213562,2.143341,Yes
115.3921,18,2,2.5,Panel-7-Target-6,0.1462402,2.208221,Head-Gaze,0.145187,1.112859,0.1513977,1.045776,Yes
116.6749,18,2,2.5,Panel-7-Target-7,-0.2087097,1.114105,Head-Gaze,-0.1872669,1.113301,0.1462402,2.208221,Yes
118.7405,18,2,2.5,Panel-7-Target-8,0.4575806,2.003265,Head-Gaze,0.5304518,1.95047,-0.2087097,1.114105,Yes
125.6284,18,2,2.5,Panel-7-Target-9,-0.4428406,1.423859,Head-Gaze,-0.3846011,1.437993,0.4575806,2.003265,Yes
130.8913,18,2,2.5,Panel-7-Target-1,0.582489,1.626312,Head-Gaze,0.5341318,1.641763,-0.4428406,1.423859,Yes
130.9245,18,2,3.2,Panel-6-Target-1,0.602478,1.650604,Head-Gaze,0.5435267,1.652467,0.582489,1.626312,Yes
132.9909,18,2,3.2,Panel-6-Target-2,-0.4316406,1.859253,Head-Gaze,-0.4332617,1.883707,0.602478,1.650604,Yes
135.2303,18,2,3.2,Panel-6-Target-3,0.4736328,1.270477,Head-Gaze,0.4890316,1.296738,-0.4316406,1.859253,Yes
140.0547,18,2,3.2,Panel-6-Target-4,-0.1978149,2.165802,Head-Gaze,-0.1888592,2.138453,0.4736328,1.270477,Yes
144.8519,18,2,3.2,Panel-6-Target-5,0.1601868,1.072357,Head-Gaze,0.1785916,1.117599,-0.1978149,2.165802,Yes
147.388,18,2,3.2,Panel-6-Target-6,0.1616821,2.237335,Head-Gaze,0.1213212,2.2147,0.1601868,1.072357,Yes
149.4015,18,2,3.2,Panel-6-Target-7,-0.1954041,1.140472,Head-Gaze,-0.1762969,1.111237,0.1616821,2.237335,Yes
150.5982,18,2,3.2,Panel-6-Target-8,0.4815063,2.037872,Head-Gaze,-0.1864248,1.157715,-0.1954041,1.140472,Yes
155.2644,18,2,3.2,Panel-6-Target-9,-0.4361572,1.455048,Head-Gaze,-0.4495524,1.476745,0.4815063,2.037872,Yes
161.7945,18,2,3.2,Panel-6-Target-1,0.602478,1.650604,Head-Gaze,0.5692191,1.684683,-0.4361572,1.455048,Yes
161.8277,18,2,1.8,Panel-3-Target-1,0.4237671,1.651306,Head-Gaze,0.559794,1.689492,0.602478,1.650604,Yes
163.4465,18,2,1.8,Panel-3-Target-2,-0.2926025,1.798035,Head-Gaze,-0.2142041,1.758389,0.4237671,1.651306,Yes
164.8277,18,2,1.8,Panel-3-Target-3,0.3410034,1.37616,Head-Gaze,0.2845209,1.464335,-0.2926025,1.798035,Yes
168.2957,18,2,1.8,Panel-3-Target-4,-0.1308899,2.018158,Head-Gaze,-0.06739391,1.973475,0.3410034,1.37616,Yes
